,Source,Target,Weight,Title
328,8224,5733,54,"The Continuous Monument: On the Rocky Coast, project (Perspective)"
329,8220,8221,54,"The Continuous Monument: On the Rocky Coast, project (Perspective)"
330,8220,8222,54,"The Continuous Monument: On the Rocky Coast, project (Perspective)"
331,8220,8223,54,"The Continuous Monument: On the Rocky Coast, project (Perspective)"
332,8224,8220,54,"The Continuous Monument: On the Rocky Coast, project (Perspective)"
333,8221,8222,54,"The Continuous Monument: On the Rocky Coast, project (Perspective)"
334,8221,8223,54,"The Continuous Monument: On the Rocky Coast, project (Perspective)"
335,8224,8221,54,"The Continuous Monument: On the Rocky Coast, project (Perspective)"
336,8222,8223,54,"The Continuous Monument: On the Rocky Coast, project (Perspective)"
337,8224,8222,54,"The Continuous Monument: On the Rocky Coast, project (Perspective)"
338,8224,8223,54,"The Continuous Monument: On the Rocky Coast, project (Perspective)"
339,8220,5733,54,"The Continuous Monument: Alpine Lakes, project (Perspective)"
340,5733,8221,54,"The Continuous Monument: Alpine Lakes, project (Perspective)"
341,5733,8222,54,"The Continuous Monument: Alpine Lakes, project (Perspective)"
342,5733,8223,54,"The Continuous Monument: Alpine Lakes, project (Perspective)"
343,8224,5733,54,"The Continuous Monument: Alpine Lakes, project (Perspective)"
344,8220,8221,54,"The Continuous Monument: Alpine Lakes, project (Perspective)"
345,8220,8222,54,"The Continuous Monument: Alpine Lakes, project (Perspective)"
346,8220,8223,54,"The Continuous Monument: Alpine Lakes, project (Perspective)"
347,8224,8220,54,"The Continuous Monument: Alpine Lakes, project (Perspective)"
348,8221,8222,54,"The Continuous Monument: Alpine Lakes, project (Perspective)"
349,8221,8223,54,"The Continuous Monument: Alpine Lakes, project (Perspective)"
350,8224,8221,54,"The Continuous Monument: Alpine Lakes, project (Perspective)"
351,8222,8223,54,"The Continuous Monument: Alpine Lakes, project (Perspective)"
352,8224,8222,54,"The Continuous Monument: Alpine Lakes, project (Perspective)"
353,8224,8223,54,"The Continuous Monument: Alpine Lakes, project (Perspective)"
354,8220,5733,54,"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)"
355,5733,8221,54,"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)"
356,5733,8222,54,"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)"
357,5733,8223,54,"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)"
358,8224,5733,54,"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)"
359,8220,8221,54,"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)"
360,8220,8222,54,"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)"
361,8220,8223,54,"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)"
362,8224,8220,54,"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)"
363,8221,8222,54,"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)"
364,8221,8223,54,"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)"
365,8224,8221,54,"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)"
366,8222,8223,54,"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)"
367,8224,8222,54,"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)"
368,8224,8223,54,"The Continuous Monument: New York Extrusion Project, New York, New York (Aerial perspective)"
369,7988,8885,3,"Student Housing Project, Enschede, The Netherlands, Isometric"
370,7988,8886,3,"Student Housing Project, Enschede, The Netherlands, Isometric"
371,8885,8886,3,"Student Housing Project, Enschede, The Netherlands, Isometric"
372,7558,7559,55,"Hotel Sphinx (The Head) Project, New York, New York, Axonometric"
373,7609,2702,56,"American Memorial Library, project, Berlin, Germany"
374,7610,2702,56,"American Memorial Library, project, Berlin, Germany"
375,7611,2702,56,"American Memorial Library, project, Berlin, Germany"
376,7612,2702,56,"American Memorial Library, project, Berlin, Germany"
377,7613,2702,56,"American Memorial Library, project, Berlin, Germany"
378,2702,22703,56,"American Memorial Library, project, Berlin, Germany"
379,22704,2702,56,"American Memorial Library, project, Berlin, Germany"
380,7609,7610,56,"American Memorial Library, project, Berlin, Germany"
381,7609,7611,56,"American Memorial Library, project, Berlin, Germany"
382,7609,7612,56,"American Memorial Library, project, Berlin, Germany"
383,7609,7613,56,"American Memorial Library, project, Berlin, Germany"
384,7609,22703,56,"American Memorial Library, project, Berlin, Germany"
385,22704,7609,56,"American Memorial Library, project, Berlin, Germany"
386,7610,7611,56,"American Memorial Library, project, Berlin, Germany"
387,7610,7612,56,"American Memorial Library, project, Berlin, Germany"
388,7610,7613,56,"American Memorial Library, project, Berlin, Germany"
389,7610,22703,56,"American Memorial Library, project, Berlin, Germany"
390,22704,7610,56,"American Memorial Library, project, Berlin, Germany"
391,7611,7612,56,"American Memorial Library, project, Berlin, Germany"
392,7611,7613,56,"American Memorial Library, project, Berlin, Germany"
393,7611,22703,56,"American Memorial Library, project, Berlin, Germany"
394,22704,7611,56,"American Memorial Library, project, Berlin, Germany"
395,7612,7613,56,"American Memorial Library, project, Berlin, Germany"
396,7612,22703,56,"American Memorial Library, project, Berlin, Germany"
397,22704,7612,56,"American Memorial Library, project, Berlin, Germany"
398,7613,22703,56,"American Memorial Library, project, Berlin, Germany"
399,22704,7613,56,"American Memorial Library, project, Berlin, Germany"
400,22704,22703,56,"American Memorial Library, project, Berlin, Germany"
401,7609,2702,46,"Bridge of Houses Project, Melbourne, Australia, Scale model 1/16"" = 1'0"""
402,22705,2702,46,"Bridge of Houses Project, Melbourne, Australia, Scale model 1/16"" = 1'0"""
403,22709,2702,46,"Bridge of Houses Project, Melbourne, Australia, Scale model 1/16"" = 1'0"""
404,22710,2702,46,"Bridge of Houses Project, Melbourne, Australia, Scale model 1/16"" = 1'0"""
405,22713,2702,46,"Bridge of Houses Project, Melbourne, Australia, Scale model 1/16"" = 1'0"""
406,7609,22705,46,"Bridge of Houses Project, Melbourne, Australia, Scale model 1/16"" = 1'0"""
407,7609,22709,46,"Bridge of Houses Project, Melbourne, Australia, Scale model 1/16"" = 1'0"""
408,7609,22710,46,"Bridge of Houses Project, Melbourne, Australia, Scale model 1/16"" = 1'0"""
409,7609,22713,46,"Bridge of Houses Project, Melbourne, Australia, Scale model 1/16"" = 1'0"""
410,22705,22709,46,"Bridge of Houses Project, Melbourne, Australia, Scale model 1/16"" = 1'0"""
411,22705,22710,46,"Bridge of Houses Project, Melbourne, Australia, Scale model 1/16"" = 1'0"""
412,22705,22713,46,"Bridge of Houses Project, Melbourne, Australia, Scale model 1/16"" = 1'0"""
413,22709,22710,46,"Bridge of Houses Project, Melbourne, Australia, Scale model 1/16"" = 1'0"""
414,22713,22709,46,"Bridge of Houses Project, Melbourne, Australia, Scale model 1/16"" = 1'0"""
415,22713,22710,46,"Bridge of Houses Project, Melbourne, Australia, Scale model 1/16"" = 1'0"""
416,7579,6956,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
417,6956,8933,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
418,22825,6956,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
419,22826,6956,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
420,22827,6956,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
421,22828,6956,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
422,6956,22829,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
423,6956,22830,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
424,6956,22831,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
425,7579,8933,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
426,22825,7579,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
427,22826,7579,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
428,22827,7579,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
429,7579,22828,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
430,7579,22829,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
431,7579,22830,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
432,7579,22831,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
433,22825,8933,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
434,22826,8933,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
435,22827,8933,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
436,22828,8933,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
437,8933,22829,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
438,8933,22830,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
439,8933,22831,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
440,22825,22826,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
441,22825,22827,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
442,22825,22828,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
443,22825,22829,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
444,22825,22830,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
445,22825,22831,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
446,22826,22827,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
447,22826,22828,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
448,22826,22829,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
449,22826,22830,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
450,22826,22831,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
451,22827,22828,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
452,22827,22829,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
453,22827,22830,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
454,22827,22831,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
455,22828,22829,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
456,22828,22830,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
457,22828,22831,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
458,22829,22830,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
459,22829,22831,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
460,22830,22831,63,"Trés Grande Bibliotheque, National Library of France, project, Paris, France"
461,6956,8175,58,"Lemoine House (Maison à Bordeaux), Floirac, Bordeaux, France"
462,6956,22837,58,"Lemoine House (Maison à Bordeaux), Floirac, Bordeaux, France"
463,6956,22838,58,"Lemoine House (Maison à Bordeaux), Floirac, Bordeaux, France"
464,6956,22839,58,"Lemoine House (Maison à Bordeaux), Floirac, Bordeaux, France"
465,22840,6956,58,"Lemoine House (Maison à Bordeaux), Floirac, Bordeaux, France"
466,22837,8175,58,"Lemoine House (Maison à Bordeaux), Floirac, Bordeaux, France"
467,22838,8175,58,"Lemoine House (Maison à Bordeaux), Floirac, Bordeaux, France"
468,22839,8175,58,"Lemoine House (Maison à Bordeaux), Floirac, Bordeaux, France"
469,22840,8175,58,"Lemoine House (Maison à Bordeaux), Floirac, Bordeaux, France"
470,22837,22838,58,"Lemoine House (Maison à Bordeaux), Floirac, Bordeaux, France"
471,22837,22839,58,"Lemoine House (Maison à Bordeaux), Floirac, Bordeaux, France"
472,22840,22837,58,"Lemoine House (Maison à Bordeaux), Floirac, Bordeaux, France"
473,22838,22839,58,"Lemoine House (Maison à Bordeaux), Floirac, Bordeaux, France"
474,22840,22838,58,"Lemoine House (Maison à Bordeaux), Floirac, Bordeaux, France"
475,22840,22839,58,"Lemoine House (Maison à Bordeaux), Floirac, Bordeaux, France"
476,6956,8175,55,"A Dutch House, Holten, The Netherlands"
477,22836,6956,55,"A Dutch House, Holten, The Netherlands"
478,22836,8175,55,"A Dutch House, Holten, The Netherlands"
479,6952,6951,8,"Slow House Project, North Haven, New York, Scale model 1/4""=1'"
480,3426,2899,208,"Governor's Palace (Raj Bhaven) project, Chandigarh, India"
481,1672,1671,91,"Eames House, Los Angeles, California"
482,7992,8248,2,"T-House, Wilton, New York (Scale model)"
483,3426,2899,208,"Cité de Refuge, Paris, France"
484,3426,2899,208,"Swiss Pavilion, Cité Universitaire, Paris, France"
485,5640,7234,163,"Kunsthalle project, Dresden, Germany"
486,5640,7235,163,"Kunsthalle project, Dresden, Germany"
487,5640,7236,163,"Kunsthalle project, Dresden, Germany"
488,7234,7235,163,"Kunsthalle project, Dresden, Germany"
489,7234,7236,163,"Kunsthalle project, Dresden, Germany"
490,7235,7236,163,"Kunsthalle project, Dresden, Germany"
491,4922,22866,19,"Schröder House, Utrecht, The Netherlands"
492,7421,7422,20,"Signal Box auf dem Wolf, Basel, Switzerland"
493,7421,7567,20,"Signal Box auf dem Wolf, Basel, Switzerland"
494,7422,7567,20,"Signal Box auf dem Wolf, Basel, Switzerland"
495,7424,7425,5,"The Museum of Modern Art, New York (Scheme 4, First Variation)"
496,22731,2308,23,"Hanselmann House, Fort Wayne, Indiana"
497,22732,2308,23,"Hanselmann House, Fort Wayne, Indiana"
498,2308,22733,23,"Hanselmann House, Fort Wayne, Indiana"
499,2308,22734,23,"Hanselmann House, Fort Wayne, Indiana"
500,2308,22735,23,"Hanselmann House, Fort Wayne, Indiana"
